app,review_text,rating,date
Glovo,1 star because: 1. I pay for Glovo Prime and I'm being shoved ads I pretty much all screens. I think this is the only app I have with ads. Crazy that I have premium and still get ads. 2. Too often I send an order then realize hours later that the payment didn't go through because I just didn't keep the app open.,1,2025-05-29 10:07:45
Glovo,"I ordered every day - delivery guy would come to the intercom and ring on my name as that's in the info. Today someone decided to wait in front of building and call - which I didn't expect and didn't follow. So they didn't leave the food there - delivery guy took it - glovo still charged me for it because I didn't answer the phone right away? if he already calls me and can chat me, he can leave it in front of the door and take picture. Why he took my food with him? I paid - it's mine! Period.",1,2025-05-29 08:12:30
Glovo,"Grocery service is really bad in Bulgaria. 5 times in a row I didn't receive all products that I ordered. compensation worked only first two times. Glovo does really bad control on couriers, please check how Yandex works and copy that",2,2025-05-29 00:37:08
Glovo,"Terribly frustrating, application marked my house, courier was terribly arrogant about it , and than support said ""wrong address not our problem"" and ended chat inexplicably, money wasted, I am hungry terrible experience do not recommend",1,2025-05-28 10:14:34
Glovo,I ordered smth then it was canceled wtht any clear reason. I gave the delivery man the detailed adress and waited for him and he didn't come or even call or sent a message then i received a notification from the app saying that the order is canceled! like what???!!,1,2025-05-28 09:21:53
Glovo,Rider stole my order and glovo did nothing about it.,1,2025-05-28 06:57:00
Glovo,"sunt bișnițari de produse. Plătești abonamentul ăla că cică ai gratuit transportul. Dar la 2 pizza comandate mai platesti încă una dreptul de șmecher. Pe langa asta, pizzeria trimite sosurile gratuite si daca nu selectezi sosul cu plata de 6 lei pe bucata, nu primești nici măcar comanda trimisa de pizzerie așa cum trebuie. Pe langa asta , lucrează cu indieni /nepalezi care daca nu lași tips la plata cu cardul îți ajunge pizza făcută zob in cutie.",1,2025-05-28 02:50:03
Glovo,"this app sucks , you can't do a delivery with cash and when you use card it doesn't work as well , been trying and everytime I contact the support they offer nothing except an attempt throughout incognito to do the delivery yet nothing works , save yourselves the embarrassment and instead of charging extra fees about literally everything just do some honest work",1,2025-05-27 09:46:09
Glovo,"This app is garbage! First, the delivery time trolls everyone as it can go higher if the courier gets late. Second, you can not add your allergies anymore, this function is just bugged. Third, there are lots of taxes, like these couriers aren't rich enought they need more pocket change. Lastly, they do not give instant refunds anymore for the products you don't receive. In a week I did not recieve 10$ worth of food, and this thieves never refunded me!!!",1,2025-05-27 06:17:14
Glovo,"The rider was really on time, and he brought hot food to my door step, thank you Glovo and KFC",5,2025-05-27 05:55:11
Glovo,"Glovo: where you're lucky enough to pay a delivery fee, a service fee (because app buttons are expensive), and a small order fee (how dare you not order 5 pizzas?). The ""service"" fee even grows with your order cost—because clearly delivering sushi stresses their servers more than a sandwich. Couriers earn scraps, Glovo takes the rest, and you get scammed with a smile. Just call the restaurant and skip the yellow tax.",1,2025-05-26 08:18:53
Glovo,although delivery took time but it was worth the wait 👍,3,2025-05-26 07:51:10
Glovo,how come my location is out of delivery,2,2025-05-26 04:09:17
Glovo,they have nice riders,5,2025-05-25 10:31:09
Glovo,worst delivery service,1,2025-05-24 13:14:37
Glovo,"2 times i experienced a huge delay in delivery in Warsaw. No normal support, no apologies, no customer service. don't recommend to order anything with them!",1,2025-05-24 12:53:53
Glovo,"not transparent, they deduct directly from ur card for subscription without prior notification, and they updated their fee system without announcement or notification. for prime used to be 800kes to waive small purchase fee and delivery is automatically 0. now there is a min purchase of 1000kes to waive all fees, and there are no notification at all while I was buying. it says unlimited free delivery on the glovo prime page, yet they charge u out of nowhere",1,2025-05-24 08:47:06
Glovo,"Trash app, worst food delivery app I have ever used. Food is 2 hours late and I do not get a refund, on top of that if you cancel the order you do not get any money back as well. Absolutely garbage, just stick with Ubereats it is 10x better than this garbage app and company. Additionally they won't let me delete my account information I have been trying for 2 weeks now and still no response. Literally the worst food app ever.",1,2025-05-24 07:24:03
Glovo,would have given 5 stars but we were a mcflurry missing,4,2025-05-23 10:02:13
Glovo,great delivery app.. reliable and fast,5,2025-05-23 08:50:48
Glovo,I'm a Glovo rider Glovo was batter before but after 19/05/2025 not recommend to order new rider app is a headache you will not receive your order fresh& hot anymore,1,2025-05-23 03:27:36
Glovo,Rider is so rude,1,2025-05-23 01:51:02
Glovo,"on time delivery, good delivery executive",5,2025-05-22 09:04:11
Glovo,"Terrible rider experience! My account was logged out during a delivery, and I haven’t been able to log back in due to a broken verification system. I’ve emailed support multiple times with no response. Even calling the listed number didn’t help — I was told to email again. This issue has cost me days of work and income. Glovo’s treatment of riders is unacceptable. Very disappointed.",1,2025-05-22 03:00:23
Glovo,fast delivery 🚚,5,2025-05-21 11:32:51
Glovo,"First order, and already problems. ordered soup from Asian shop, but got entirely wrong order, I have fish there! I am allergic to fish! 15 euro wasted. They also scam, write about free delivery, but when you order, you see that they charge you 3euro for it",1,2025-05-21 05:03:34
Glovo,The delivery was super fast.,5,2025-05-21 02:23:11
Glovo,"In Romana ,three times in a short period of time,the food was incomplete. and what Glovo does? they say sorry and the refund you for the missing products. what about the thing that you left me without food? how is going to pay for the stress that you created??",1,2025-05-20 12:02:11
Glovo,their services are good the delivery guy deliverd quite first,5,2025-05-20 04:59:25
Glovo,"Our delivery man, Furkan, was great! Very nice and polite.",5,2025-05-20 04:59:02
Glovo,"I ordered at 11:40, it said the order would arrive by 12, I kept waiting then I got a message by 13:20 that only now my order was accepted. I tried to cancel it because it was delayed by over 14:00, but Glovo didn't let me. It said if I cancel the order they keep all the money. Instead they gaved me a promo code of 10 Ron, for the next order. I am a Glovo Prime user too. Where is customer's rights? Where are my rights?",1,2025-05-20 03:31:17
Glovo,I always try to order using glovo but they never deliver the food to my home. I always have issues with the rider and I've had to cancel my order each time I hope they soon make it possible so that I can get deliveries at home.,2,2025-05-20 01:43:41
Glovo,"i ordered a chicken burrito, they, for some strange reason, delivered a CHICKENLESS chicken burrito and then when I asked for a refund or a reorder, cause I did not receive what I ordered, obviously I received someone else's order, because who orders a chickenless chicken burrito, the CS team told me to suck it up and eat it basically. not using you thieves ever again and Ive been a loyal customer for almost 8 years. bye!!!",1,2025-05-19 09:31:43
